ratio,seed,iter,BRC_star_adapted,WRC_star,collapse_score,direction_diversity,effective_rank,norm_variance,row_norm_std,sigma_weight,token_spread
12,456,32000,0.379469,0.228244,1.210597,0.657229,69.289783,1.225586,1.107062,1.107062,0.183142
3,123,18000,0.326466,0.217427,1.271331,0.661535,69.284959,0.930356,0.964549,0.964549,0.166229
7,123,18000,0.363749,0.206863,1.343787,0.638846,69.267782,1.014420,1.007184,1.007184,0.168759
7,123,19000,0.362319,0.208091,1.326797,0.641888,69.265899,1.023633,1.011747,1.011747,0.169907
15,456,28000,0.393325,0.220265,1.262691,0.645901,69.263686,1.233823,1.110776,1.110776,0.180432
10,456,26000,0.356026,0.223069,1.227362,0.660255,69.257609,1.098138,1.047921,1.047921,0.176809
8,123,21000,0.366786,0.208963,1.306933,0.644003,69.248495,1.061534,1.030308,1.030308,0.172391
15,123,26000,0.432599,0.210509,1.361160,0.618976,69.237864,1.289038,1.135358,1.135358,0.179926
20,123,38000,0.411614,0.228265,1.203055,0.648643,69.233176,1.372406,1.171497,1.171497,0.192054
12,456,31000,0.383970,0.225346,1.223322,0.654074,69.227630,1.232052,1.109979,1.109979,0.182776
12,456,39000,0.377008,0.242215,1.152701,0.667507,69.216143,1.285690,1.133883,1.133883,0.188447
20,456,29000,0.428571,0.221042,1.326833,0.624838,69.214988,1.304997,1.142365,1.142365,0.182750
5,123,19000,0.339785,0.213360,1.283544,0.655692,69.209014,0.973899,0.986863,0.986863,0.168248
12,456,30000,0.382291,0.223590,1.230339,0.653483,69.207727,1.217137,1.103239,1.103239,0.181644
1,456,19000,0.278283,0.230824,1.135737,0.696919,69.207595,0.843059,0.918182,0.918182,0.166858
10,456,27000,0.358663,0.223909,1.222963,0.660276,69.187600,1.114603,1.055748,1.055748,0.177788
5,456,18000,0.331104,0.214249,1.262259,0.662156,69.185884,0.960500,0.980051,0.980051,0.167650
9,123,21000,0.387583,0.206185,1.336913,0.633599,69.173910,1.118963,1.057811,1.057811,0.174065
20,123,39000,0.411710,0.231007,1.197122,0.649630,69.168336,1.380797,1.175073,1.175073,0.192677
12,456,37000,0.384005,0.237608,1.174828,0.662196,69.164642,1.292242,1.136768,1.136768,0.187535
12,456,36000,0.384232,0.234677,1.182002,0.660941,69.162630,1.284211,1.133230,1.133230,0.186852
6,42,19000,0.349514,0.222536,1.271370,0.654714,69.161080,1.024644,1.012247,1.012247,0.171585
12,456,40000,0.376368,0.244697,1.145843,0.668848,69.156067,1.291725,1.136541,1.136541,0.189003
10,123,20000,0.386290,0.206793,1.362913,0.629452,69.153462,1.086772,1.042484,1.042484,0.171879
4,123,17000,0.338122,0.215883,1.307230,0.652293,69.151748,0.945628,0.972434,0.972434,0.165988
9,42,20000,0.355528,0.213474,1.288001,0.650438,69.148879,1.034425,1.017067,1.017067,0.171399
15,123,28000,0.436833,0.211833,1.345222,0.620527,69.148417,1.325162,1.151157,1.151157,0.182089
12,456,38000,0.379251,0.240630,1.162845,0.665350,69.144955,1.284323,1.133280,1.133280,0.187785
6,123,20000,0.354734,0.211070,1.292514,0.650106,69.143307,1.027858,1.013833,1.013833,0.170708
15,123,27000,0.440031,0.210625,1.358566,0.617539,69.142878,1.323709,1.150525,1.150525,0.181518
12,123,23000,0.400936,0.207890,1.347194,0.628996,69.139581,1.167866,1.080679,1.080679,0.175390
9,456,28000,0.340575,0.223926,1.179155,0.673181,69.138691,1.085956,1.042092,1.042092,0.177163
20,42,26000,0.458451,0.201445,1.399499,0.605683,69.138625,1.351744,1.162645,1.162645,0.181756
8,42,22000,0.368419,0.218613,1.276518,0.648936,69.134537,1.101316,1.049436,1.049436,0.175017
3,42,15000,0.320055,0.227997,1.265035,0.664303,69.119045,0.908980,0.953404,0.953404,0.165366
0,123,18000,0.261021,0.231457,1.101812,0.707810,69.114793,0.798033,0.893327,0.893327,0.165191
6,42,20000,0.347895,0.224916,1.253571,0.658051,69.107346,1.035080,1.017389,1.017389,0.172780
8,123,22000,0.379995,0.209057,1.313752,0.639364,69.097559,1.110242,1.053680,1.053680,0.174508
1,123,17000,0.291770,0.225630,1.194604,0.683850,69.088730,0.851715,0.922884,0.922884,0.164648
0,456,19000,0.229900,0.247683,0.997738,0.734412,69.088697,0.749312,0.865628,0.865628,0.166190
12,42,34000,0.350238,0.228214,1.129486,0.678483,69.086588,1.186638,1.089329,1.089329,0.184658
7,456,25000,0.346440,0.222706,1.210439,0.666471,69.083459,1.078914,1.038708,1.038708,0.175544
7,123,20000,0.374308,0.209049,1.331836,0.637964,69.080824,1.068943,1.033897,1.033897,0.171832
12,42,33000,0.351535,0.226513,1.139905,0.676508,69.075883,1.180891,1.086688,1.086688,0.183788
2,456,21000,0.294888,0.228301,1.138877,0.692343,69.074763,0.918716,0.958497,0.958497,0.170141
8,123,23000,0.377519,0.210864,1.298017,0.642599,69.074302,1.115747,1.056289,1.056289,0.175344
6,456,22000,0.345271,0.222105,1.231988,0.663307,69.069197,1.051604,1.025478,1.025478,0.173293
4,456,19000,0.320812,0.218350,1.225502,0.670836,69.064882,0.949899,0.974628,0.974628,0.168595
12,42,32000,0.350649,0.224695,1.146203,0.675856,69.055761,1.170225,1.081769,1.081769,0.182798
7,42,25000,0.352914,0.229407,1.205229,0.665022,69.052534,1.109957,1.053545,1.053545,0.177937
4,42,16000,0.338147,0.225404,1.290325,0.655097,69.047858,0.961211,0.980414,0.980414,0.167299
7,42,24000,0.355789,0.227312,1.221275,0.661702,69.046772,1.106075,1.051701,1.051701,0.177004
1,42,18000,0.265823,0.245677,1.088339,0.708626,69.045652,0.832303,0.912307,0.912307,0.167724
7,123,21000,0.376498,0.210082,1.320639,0.639151,69.044698,1.088611,1.043365,1.043365,0.173238
6,42,18000,0.357378,0.219790,1.299918,0.648266,69.037916,1.032350,1.016046,1.016046,0.170582
15,456,29000,0.409678,0.221900,1.275453,0.639784,69.027711,1.293482,1.137313,1.137313,0.182422
10,42,25000,0.363881,0.219136,1.247984,0.655100,69.022215,1.113090,1.055031,1.055031,0.176366
12,42,36000,0.349438,0.232082,1.112927,0.681501,69.021030,1.203716,1.097140,1.097140,0.186181
12,42,35000,0.349715,0.230111,1.120466,0.680235,69.018200,1.196098,1.093663,1.093663,0.185386
2,123,22000,0.326639,0.223557,1.193033,0.674344,69.010334,1.006047,1.003019,1.003019,0.172965
8,456,24000,0.364190,0.219599,1.258044,0.653944,69.003556,1.107552,1.052403,1.052403,0.175074
5,42,16000,0.355346,0.218863,1.327221,0.644057,69.001746,0.996649,0.998323,0.998323,0.168187
2,42,15000,0.312095,0.231955,1.240984,0.670480,68.989409,0.897036,0.947120,0.947120,0.165531
3,456,16000,0.329274,0.216353,1.283778,0.659686,68.984869,0.936170,0.967559,0.967559,0.165088
9,456,29000,0.350551,0.225029,1.186150,0.669480,68.984836,1.124885,1.060606,1.060606,0.178649
12,456,41000,0.382002,0.246871,1.145482,0.667720,68.981448,1.321669,1.149638,1.149638,0.190079
15,123,29000,0.446742,0.213022,1.346179,0.618094,68.981448,1.368363,1.169770,1.169770,0.183696
20,456,30000,0.442802,0.222742,1.333932,0.620333,68.975627,1.360238,1.166293,1.166293,0.184622
20,123,40000,0.426988,0.232647,1.207805,0.644223,68.971976,1.440373,1.200155,1.200155,0.194565
3,123,19000,0.345576,0.218163,1.289992,0.653330,68.966681,0.993697,0.996843,0.996843,0.168738
10,456,28000,0.371377,0.225048,1.231836,0.655636,68.964609,1.163042,1.078444,1.078444,0.179553
